yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,2_length,2_location,air_yards,yards_after_catch,1_location,1_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post
80,108,1008,2808,4,0,1,1,0,10,2,-5,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,7,0,7,0,7,7,0,7
85,65,965,2765,4,0,1,2,0,15,2,0,1,0,1,0,0,0,2,1,22,0,0,0,3,3,0,3,3,7,0,7,0,7,7,0,7
75,37,937,2737,4,0,1,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,7,0,7,0,7,7,0,7
64,900,900,2700,4,0,2,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,7,0,7,0,7,7,0,7
59,869,869,2669,4,0,2,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,0,7,0,7,7,0,7
55,832,832,2632,4,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,7,0,7,0,7,7,0,7
55,790,790,2590,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,0,7,0,7,7,0,7
45,784,784,2584,5,0,2,1,0,10,2,12,1,0,1,0,0,0,1,1,11,1,0,0,3,3,0,3,3,7,0,0,7,-7,0,7,-7
33,764,764,2564,5,0,2,1,0,10,1,6,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,0,0,7,-7,0,7,-7
27,726,726,2526,5,0,2,2,0,4,2,13,1,0,1,0,0,0,1,3,12,1,0,0,3,3,0,3,3,7,0,0,7,-7,0,7,-7
14,700,700,2500,5,0,2,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,7,0,0,7,-7,0,7,-7
19,650,650,2450,5,0,2,2,0,15,2,-6,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,7,0,0,7,-7,0,7,-7
35,585,585,2385,5,0,2,3,0,31,1,6,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,0,0,7,-7,0,7,-7
90,508,508,2308,6,0,2,1,0,20,2,0,0,0,1,0,0,0,2,1,33,0,0,0,3,3,0,3,3,7,3,7,3,4,7,3,4
90,501,501,2301,6,0,2,2,0,20,2,6,1,0,1,0,0,0,1,1,-2,8,0,0,3,3,0,3,3,7,3,7,3,4,7,3,4
84,454,454,2254,6,0,2,3,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,7,3,7,3,4,7,3,4
4,447,447,2247,7,0,2,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,3,3,7,-4,3,7,-4
4,413,413,2213,7,0,2,2,1,4,2,0,1,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,7,3,3,7,-4,3,7,-4
4,407,407,2207,7,0,2,3,1,4,2,-9,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,7,3,3,7,-4,3,7,-4
75,385,385,2185,8,0,2,1,0,10,2,23,1,0,1,0,0,0,2,1,21,2,0,0,3,3,0,3,3,7,6,7,6,1,7,6,1
57,323,323,2123,8,0,2,1,0,15,1,6,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,7,6,7,6,1,7,6,1
51,274,274,2074,8,0,2,2,0,9,2,7,1,0,1,0,0,0,1,2,-1,8,0,0,3,3,0,3,3,7,6,7,6,1,7,6,1
44,245,245,2045,8,0,2,3,0,2,2,12,1,0,1,0,0,0,1,1,0,12,0,0,3,3,0,3,3,7,6,7,6,1,7,6,1
32,215,215,2015,8,0,2,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,7,6,7,6,1,7,6,1
32,174,174,1974,8,0,2,2,0,10,2,12,1,0,1,0,0,0,1,2,6,6,0,0,3,3,0,3,3,7,6,7,6,1,7,6,1
20,131,131,1931,8,0,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,7,6,7,6,1,7,6,1
19,120,120,1920,8,0,2,2,0,9,2,17,1,0,1,0,0,0,1,2,4,13,0,0,3,3,0,3,3,7,6,7,6,1,7,6,1
2,112,112,1912,8,1,2,1,1,2,2,2,1,1,1,0,0,0,1,2,0,2,0,0,3,3,0,3,3,13,6,7,6,1,13,6,7
75,109,109,1909,9,0,2,1,0,10,2,13,1,0,1,0,0,0,1,1,-4,17,0,0,3,3,0,3,3,14,6,6,14,-8,6,14,-8
43,71,71,1871,9,0,2,1,0,10,2,21,1,0,1,0,0,0,1,3,14,7,0,0,3,2,0,2,3,14,6,6,14,-8,6,14,-8
22,50,50,1850,9,0,2,1,0,10,2,12,1,1,1,0,0,0,1,1,3,9,0,0,3,2,0,2,3,14,6,6,14,-8,6,14,-8
10,41,41,1841,9,0,2,1,1,10,2,2,1,0,1,0,0,0,1,2,2,0,0,0,3,2,0,2,3,14,6,6,14,-8,6,14,-8
8,36,36,1836,9,0,2,2,1,8,2,0,1,0,1,0,0,0,1,2,3,0,0,0,3,1,0,1,3,14,6,6,14,-8,6,14,-8
8,32,32,1832,9,0,2,3,1,8,2,0,1,0,1,0,0,0,1,1,7,0,0,0,3,1,0,1,3,14,6,6,14,-8,6,14,-8
74,893,1793,1793,11,0,3,1,0,10,2,34,0,0,1,0,0,0,1,2,14,20,0,0,3,3,0,3,3,14,9,14,9,5,14,9,5
40,846,1746,1746,11,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,14,9,14,9,5,14,9,5
40,812,1712,1712,11,0,3,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,14,9,14,9,5,14,9,5
40,773,1673,1673,11,0,3,3,0,10,2,16,1,0,1,0,0,0,1,1,5,11,0,0,3,3,0,3,3,14,9,14,9,5,14,9,5
24,723,1623,1623,11,0,3,1,0,10,2,11,1,0,1,0,0,0,1,1,11,0,0,0,2,3,0,2,3,14,9,14,9,5,14,9,5
13,684,1584,1584,11,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,13,0,0,0,2,3,0,2,3,14,9,14,9,5,14,9,5
13,677,1577,1577,11,0,3,2,0,10,1,9,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,2,3,14,9,14,9,5,14,9,5
4,634,1534,1534,11,1,3,3,0,1,2,4,0,0,1,0,0,0,1,2,4,0,0,0,2,3,0,2,3,20,9,14,9,5,20,9,11
75,629,1529,1529,12,0,3,1,0,10,2,14,1,0,1,0,0,0,1,3,10,4,0,0,2,3,0,3,2,21,9,9,21,-12,9,21,-12
61,607,1507,1507,12,0,3,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,21,9,9,21,-12,9,21,-12
56,587,1487,1487,12,0,3,2,0,5,1,7,0,1,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,21,9,9,21,-12,9,21,-12
49,556,1456,1456,12,0,3,1,0,10,2,45,1,0,1,0,0,0,2,2,27,18,0,0,2,3,0,3,2,21,9,9,21,-12,9,21,-12
4,528,1428,1428,12,1,3,1,1,4,1,4,1,1,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,21,15,9,21,-12,15,21,-6
75,512,1412,1412,13,0,3,1,0,10,2,3,0,0,1,0,0,0,1,2,3,0,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
82,448,1348,1348,13,0,3,2,0,17,2,6,0,0,1,0,0,0,1,3,3,3,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
71,397,1297,1297,13,0,3,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,2,3,21,16,21,16,5,21,16,5
69,358,1258,1258,13,0,3,2,0,8,2,2,1,0,1,0,0,0,1,1,0,2,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
67,315,1215,1215,13,0,3,3,0,6,2,33,1,0,1,0,0,0,2,1,22,11,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
34,271,1171,1171,13,0,3,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,21,16,21,16,5,21,16,5
31,232,1132,1132,13,0,3,2,0,7,2,0,0,0,1,0,0,0,2,1,21,0,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
31,226,1126,1126,13,0,3,3,0,7,2,25,1,0,1,0,0,0,1,2,4,21,0,0,2,3,0,2,3,21,16,21,16,5,21,16,5
6,207,1107,1107,13,0,3,1,1,6,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,3,0,2,3,21,16,21,16,5,21,16,5
3,82,982,982,13,1,3,1,1,3,2,3,1,0,1,0,0,0,1,3,-3,6,0,0,2,3,0,2,3,27,16,21,16,5,27,16,11
74,69,969,969,14,0,3,1,0,10,1,-1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,2,28,16,16,28,-12,16,28,-12
75,37,937,937,14,0,3,2,0,11,2,10,1,0,1,0,0,0,1,3,9,1,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
65,900,900,900,14,0,4,3,0,1,2,0,1,0,1,0,0,0,1,3,-4,0,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
65,896,896,896,14,0,4,4,0,1,2,4,1,0,1,0,0,0,1,1,3,1,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
61,864,864,864,14,0,4,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,2,28,16,16,28,-12,16,28,-12
56,833,833,833,14,0,4,2,0,5,1,4,0,1,0,0,0,0,0,0,0,0,2,1,2,3,0,3,2,28,16,16,28,-12,16,28,-12
52,790,790,790,14,0,4,3,0,1,2,0,1,0,1,0,0,0,1,2,0,0,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
52,786,786,786,14,0,4,4,0,1,2,0,1,0,1,0,0,0,1,3,6,0,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
48,782,782,782,15,0,4,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,28,16,28,16,12,28,16,12
42,748,748,748,15,0,4,2,0,4,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,3,0,2,3,28,16,28,16,12,28,16,12
42,742,742,742,15,0,4,3,0,4,2,0,1,0,1,0,0,0,1,1,6,0,0,0,2,3,0,2,3,28,16,28,16,12,28,16,12
89,729,729,729,16,0,4,1,0,10,1,10,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,3,2,28,16,16,28,-12,16,28,-12
79,710,710,710,16,0,4,1,0,10,2,15,0,1,1,0,0,0,1,3,15,0,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
64,682,682,682,16,0,4,1,0,10,1,-3,0,1,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,28,16,16,28,-12,16,28,-12
56,610,610,610,16,0,4,3,0,2,2,15,1,0,1,0,0,0,1,1,3,12,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
41,580,580,580,16,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,7,0,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
66,571,571,571,17,0,4,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,2,3,28,16,28,16,12,28,16,12
65,540,540,540,17,0,4,2,0,9,2,0,1,0,1,0,0,0,1,1,3,0,0,0,2,3,0,2,3,28,16,28,16,12,28,16,12
65,536,536,536,17,0,4,3,0,9,2,0,1,0,1,0,0,0,1,1,3,0,0,0,2,3,0,2,3,28,16,28,16,12,28,16,12
79,521,521,521,18,0,4,1,0,10,2,41,1,0,1,0,0,0,2,1,35,6,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
38,503,503,503,18,0,4,1,0,10,2,8,0,1,1,0,0,0,1,2,2,6,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
30,482,482,482,18,0,4,2,0,2,1,11,0,1,0,0,0,0,0,0,0,0,2,1,2,3,0,3,2,28,16,16,28,-12,16,28,-12
19,452,452,452,18,0,4,1,0,10,2,7,1,1,1,0,0,0,1,2,5,2,0,0,2,3,0,3,2,28,16,16,28,-12,16,28,-12
12,432,432,432,18,0,4,2,0,3,1,8,0,1,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,28,16,16,28,-12,16,28,-12
4,403,403,403,18,1,4,1,1,4,2,4,1,0,1,0,0,0,1,1,4,0,0,0,2,3,0,3,2,28,22,16,28,-12,22,28,-6
74,390,390,390,19,0,4,1,0,10,2,26,0,0,1,0,0,0,1,2,15,11,0,0,2,3,0,2,3,28,23,28,23,5,28,23,5
48,353,353,353,19,0,4,1,0,10,2,-4,0,0,1,0,0,0,1,2,-5,1,0,0,2,3,0,2,3,28,23,28,23,5,28,23,5
52,313,313,313,19,0,4,2,0,14,2,5,1,0,1,0,0,0,1,1,2,3,0,0,2,3,0,2,3,28,23,28,23,5,28,23,5
47,265,265,265,19,0,4,3,0,9,2,0,1,0,1,0,0,0,2,1,27,0,0,0,2,3,0,2,3,28,23,28,23,5,28,23,5
96,249,249,249,20,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,7,0,0,0,2,3,0,3,2,28,23,23,28,-5,23,28,-5
96,244,244,244,20,0,4,2,0,10,1,3,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,28,23,23,28,-5,23,28,-5
93,203,203,203,20,0,4,3,0,7,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,3,2,28,23,23,28,-5,23,28,-5
95,164,164,164,20,1,4,4,0,9,1,-5,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,2,30,23,23,28,-5,23,30,-7
80,155,155,155,21,0,4,1,0,10,1,-2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,2,30,23,30,23,7,30,23,7
82,120,120,120,21,0,4,2,0,12,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,2,30,23,30,23,7,30,23,7
80,114,114,114,21,0,4,3,0,10,2,1,1,0,1,0,0,0,1,1,-3,4,0,0,2,1,0,2,1,30,23,30,23,7,30,23,7
64,101,101,101,22,0,4,1,0,10,2,6,1,0,1,0,0,0,1,2,0,6,0,0,2,0,0,0,2,30,23,23,30,-7,23,30,-7
63,65,65,65,22,0,4,2,0,9,2,0,1,0,1,0,0,0,1,2,5,0,0,0,2,0,0,0,2,30,23,23,30,-7,23,30,-7
63,59,59,59,22,0,4,3,0,9,2,11,1,0,1,0,0,0,1,3,8,3,0,0,2,0,0,0,2,30,23,23,30,-7,23,30,-7
52,37,37,37,22,0,4,1,0,10,2,0,1,1,1,0,0,0,2,3,20,0,0,0,2,0,0,0,2,30,23,23,30,-7,23,30,-7
81,895,1795,3595,1,0,1,1,0,10,1,14,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
67,856,1756,3556,1,0,1,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,0,0,0,0,0,0,0
62,821,1721,3521,1,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
58,782,1682,3482,1,0,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
51,726,1626,3426,1,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
47,689,1589,3389,1,0,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
43,649,1549,3349,1,0,1,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0
40,611,1511,3311,1,0,1,2,0,7,1,17,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
23,565,1465,3265,1,0,1,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
31,498,1398,3198,1,0,1,2,0,18,1,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
18,455,1355,3155,1,0,1,3,0,5,2,-3,1,0,1,0,0,0,1,3,-3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
71,406,1306,3106,2,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
70,364,1264,3064,2,0,1,2,0,9,2,0,0,0,1,0,0,0,2,3,16,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
70,359,1259,3059,2,0,1,3,0,9,2,9,1,0,1,0,0,0,1,2,8,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
61,321,1221,3021,2,0,1,1,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
60,284,1184,2984,2,0,1,2,0,9,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
58,239,1139,2939,2,0,1,3,0,7,2,0,1,0,1,0,0,0,2,1,18,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
90,222,1122,2922,3,0,1,1,0,10,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,0,0,0,0,0,0,0
91,183,1083,2883,3,0,1,2,0,11,2,0,1,0,1,0,0,0,1,2,6,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
91,180,1080,2880,3,0,1,3,0,11,2,6,1,0,1,0,0,0,1,3,-1,7,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
54,118,1018,2818,4,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
53,96,996,2796,4,0,1,2,0,9,1,2,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
40,29,929,2729,4,0,1,1,0,10,2,0,0,1,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
40,26,926,2726,4,0,1,2,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
36,900,900,2700,4,0,2,3,0,6,1,6,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,0,0,0,0,0,0,0
23,818,818,2618,4,0,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
21,776,776,2576,4,0,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
19,742,742,2542,4,0,2,1,0,10,1,-2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
21,704,704,2504,4,0,2,2,0,12,2,0,0,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
21,699,699,2499,4,0,2,3,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
65,656,656,2456,5,0,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
64,619,619,2419,5,0,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0
64,574,574,2374,5,0,2,3,0,9,2,11,1,0,1,0,0,0,1,3,7,4,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
53,540,540,2340,5,0,2,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
66,451,451,2251,5,0,2,2,0,23,2,11,0,0,1,0,0,0,1,3,9,2,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
55,408,408,2208,5,0,2,3,0,12,2,18,1,0,1,0,0,0,1,1,-2,20,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
37,364,364,2164,5,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
34,323,323,2123,5,0,2,2,0,7,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
30,280,280,2080,5,0,2,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
28,246,246,2046,5,0,2,4,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
71,242,242,2042,6,0,2,1,0,10,1,9,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
62,198,198,1998,6,0,2,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0
58,162,162,1962,6,0,2,1,0,10,2,0,0,0,1,0,0,0,2,1,20,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
58,155,155,1955,6,0,2,2,0,10,2,0,1,0,1,0,0,0,1,3,8,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
58,151,151,1951,6,0,2,3,0,10,2,0,1,0,1,0,0,0,1,3,-1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
88,110,110,1910,7,0,2,1,0,10,2,0,0,0,1,0,0,0,1,1,-3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
88,106,106,1906,7,0,2,2,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,0,0,0,0,0,0,0
84,98,98,1898,7,0,2,3,0,6,2,-7,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0
66,83,83,1883,8,0,2,1,0,10,1,11,1,0,0,0,0,0,0,0,0,0,2,3,3,1,0,1,3,0,0,0,0,0,0,0,0
55,64,64,1864,8,0,2,1,0,10,2,1,1,1,1,0,0,0,1,2,-4,5,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
49,53,53,1853,8,0,2,1,0,10,2,0,1,0,1,0,0,0,1,3,12,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
49,48,48,1848,8,0,2,2,0,10,2,-5,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
54,7,7,1807,8,0,2,3,0,15,1,2,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0
75,900,1800,1800,9,0,3,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
72,863,1763,1763,9,0,3,2,0,7,2,28,0,0,1,0,0,0,2,3,18,10,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
42,836,1736,1736,9,0,3,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
37,808,1708,1708,9,0,3,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
36,765,1665,1665,9,0,3,3,0,4,2,0,1,0,1,0,0,0,1,3,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
36,761,1661,1661,9,0,3,4,0,4,2,0,1,0,1,0,0,0,2,2,22,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
53,750,1650,1650,10,0,3,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,0,0,0,0,0,0,0
51,713,1613,1613,10,0,3,2,0,8,1,3,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
48,673,1573,1573,10,0,3,3,0,5,2,-9,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
77,605,1505,1505,11,0,3,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,0,0,0,0,0,0,0
75,562,1462,1462,11,0,3,2,0,8,1,5,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0
70,528,1428,1428,11,0,3,3,0,3,2,40,1,0,1,0,0,0,1,3,11,29,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
30,490,1390,1390,11,0,3,1,0,10,2,15,0,0,1,0,0,0,1,2,9,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
15,467,1367,1367,11,0,3,1,0,10,1,1,0,1,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
14,423,1323,1323,11,0,3,2,0,9,1,4,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,0,0,0,0,0,0,0
10,375,1275,1275,11,0,3,3,0,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
78,323,1223,1223,12,0,3,1,0,10,1,15,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,3,0,3,-3,0,3,-3
63,246,1146,1146,12,0,3,1,0,10,1,-2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,3,0,3,-3,0,3,-3
